ycsb_key,size
user1568741347071712084,101900
user5223661947106052361,100900
user8038392068998929537,97300
user7395015253765638449,100100
user703875135906418799,105000
user6504373059845116181,102100
user3719999872116406883,99500
user4315924989883055031,97000
user2265699508643365358,101300
user1237176371294770178,103700
user4526703785534399087,102100
user6366946846318854931,102900
user8538641798272739584,97800
user2265357863349066793,99700
user8969790068831804941,104100
user2372975285927602827,96700
user6338923167517879845,101200
user9033085424503001054,99900
user7989715219897676915,104100
user3111572759751920354,103100
user6141767859315409267,100400
user7676906789493503519,100200
user9200993474096641065,98500
user3028069537858319855,105800
user1805190894867956337,97600
user4223380803776274150,103900
user7356052413997219754,103200
user8043078251018197218,102100
user8808921127913507500,103600
user7939587049946788417,101800
user7384522968702822191,94200
user4154496088452617142,100500
user4812048497649737845,99400
user5300580790226121952,104600
user4652517792973563183,98800
user6356454561256038673,96000
user572814985935846574,100800
user8958177862744707787,97400
user417192187548957262,107600
user3827847427208482586,97700
user8153932106593119258,97000
user2186540823474733975,99700
user1812105101640088024,100700
user9094825800540986706,100800
user4480814921698150919,101800
user379909229316959911,105000
user8302410565694337214,95400
user7790890275627728578,100700
user7780056345270613755,97800
user5124638612836069358,96100
user6394297480000176472,101300
user3223888181645421855,99800
user8667473923490447803,105900
user9010980933353087642,101300
user1220318022676264895,101300
user3634828585982082826,100900
user7732168017368287049,100200
user2760361450091468711,97700
user2930166124612617748,99700
user1211163973855571416,104500
user406358257191842439,99700
user7261496946528662549,99800
user2059606895011288983,101800
user1718887870413653598,103300
user4567334689543541340,105300
user4620480977272973961,100100
user7164153493795100890,103800
user8789709852638927328,99300
user3506214775982216490,99300
user6994130504056109970,98400
user7319889376789503299,97100
user253535261365655367,98500
user1697343339775880634,101200
user3116040626553346152,100800
user1424170794259779478,99100
user3234380466708238113,100100
user1276139211063188873,97400
user7899285973936246943,94100
user3889587803246468238,99900
user3002617100931261541,104500
user6999035001293219534,99000
user1985706169669763515,108000
user4506827319137349681,106400
user1661398617786006062,98700
user6634313288791407510,98800
user1371254639043886526,98600
user7068809505127617769,99800
user2403125722169626608,99700
user5687406993877847388,100000
user2598932548661030822,98900
user7863228167338859274,101500
user4028122120501312598,99900
user6615786875932178669,98300
user8462396000272323538,103800
user2879031118244961451,103300
user6928595306336352065,98900
user8659427978398337434,100100
user2590120145134635908,97200
user7340873946915135815,103400
user2035274379108511565,95000
user7486894248749950096,98600
user4815396443426882747,99500
user7983796032246615241,106100
user6740822607641360434,102400
user3231922309441834438,96500
user5564940932215828194,102700
user6162534114223199900,94000
user8530047709964186553,106100
user5800270558987791551,90100
user1226902401449795803,103400
user8655861717403350649,99300
user3685735031662953655,99000
user3075409722544203899,103300
user3663630540513040243,102000
user4518999485736587283,97600
user40528440961447305,100700
user7337855829136591692,99800
user7708725289976250858,103000
user7099178256587483433,107600
user5338423708970259751,103900
user8993002663710301463,99000
user5948189057576869059,101900
user5712859430804905702,100600
user2991004894844164387,102000
user197819303589060175,101500
user1321799514212651573,96400
user6618574861197183123,99600
user8429904454669922654,97600
user900023607692121578,101500
user6396755637266580147,100000
user3232482269953974886,101400
user6368845043073118158,97000
user8142319900506022104,105800
user6124691195479062101,97600
user3299687103741210550,97400
user6075122986040314051,102900
user874912816059361829,99800
user2815062717454111793,101600
user587215177287948182,101200
user9119936592173746455,100800
user4066524999757590845,100400
user7574865337444976393,99800
user627411022688160870,98900
user8896219171488880252,99200
user2555170442265831349,101600
user5087014009309773442,103800
user7508998739899863508,98400
user6306544706522992058,100500
user5031421381609634932,101500
user8874332995556808723,103500
user2419642425493833326,104600
user3458657847905244764,105400
user8747180751875521848,95400
user4740488881668589480,104500
user3459217808417385212,97900
user6845652044954892014,95400
user2528939729608790704,98200
user7450731211542233641,100200
user6708225831428630764,99100
user1710075466887258684,96600
user3119058744331890275,98900
user407478178216123335,98800
user7462001772335032230,101300
user452920166147744152,98200
user5597196063134259299,101100
user87525408526278583,106900
user3941270952830567197,94100
user8656421677915491097,104600
user1951771157214911066,107800
user3721898068870670110,100600
user3964495365004761505,104400
user1788892506761591502,98500
user3374594665499503817,100800
user317048932254693363,101400
user4274515810143930447,101300
user1847501680413519934,97400
user1664746563563150964,97200
user2771413695666425417,103300
user427684472611773520,101300
user9209587562405194096,102400
user7556898885097888000,100500
user6212549199566575301,106100
user2198153029561831129,96300
user1973875648364824478,97300
user8670480223973294140,101000
user1621762732897933822,103400
user6846990281197014793,106300
user9220858123197992685,97200
user6653069834164176020,101700
user2156402204528407980,104500
user2549364339222282772,95400
user3405076501566882578,101500
user743511020794491039,98900
user4715366272740131945,100700
user7928316489153989828,98600
user5073503606468413061,102300
user5002950826904032495,101400
user7949861019791762792,100100
user4297728405022426969,99500
user4189551021931750487,106100
user2287244039281138322,102500
user4265691589321837747,100700
user8709337833131384049,100300
user7499284730567029581,101600
user5868595313799308111,96800
user1299695023062738161,104000
user9174637859536389537,103300
user4203951213283852095,102000
user3524524445450357649,99200
user3117378862795468931,105600
user2971140245742812767,100100
user8505703376765711349,99000
user9121056513198027351,100800
user3547748857624551957,98900
user8923009844658061345,100300
user7160358672113328637,96700
user4003011328868552849,97900
user9188043031767421132,100800
user6986644519476140049,99900
user2633987482140164167,99300
user2643141530960857646,102900
user4803224276827645145,105100
user8428784533645641758,96700
user6735234819815653740,105500
user4474677418829247362,104300
user3032755719877587536,102100
user3816235221121385432,96800
